site,block,plot,quad,treatment,year,date,mean_trt,var_trt,kartez,genus,sp.epithet,family,LifeHistory,PhotoPath,FunctionalGroup,cover,volume,biomass.BM,biomass.BIM,SiteCluster,MetStation,season.precip,GDD,SPEI.comp
meanvar_blue,1,3,1,AA,2023,2023-04-12,0,0,PHCR,Phacelia,crenulata,Hydrophyllaceae,annual,C3,forb,3.81,35.83,1.84785,1.84785,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,3,1,AA,2023,2023-04-12,0,0,TECO,Tetraclea,coulteri,Verbenaceae,perennial,C3,forb,0.05,0.15,0.093775,0.093775,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,3,1,AA,2023,2023-09-06,0,0,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.15,0.75,0.0963,0.0963,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,3,2,AA,2023,2023-04-12,0,0,PHCR,Phacelia,crenulata,Hydrophyllaceae,annual,C3,forb,0.6,6.3,0.291,0.291,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,3,1,AA,2023,2023-09-06,0,0,ARAD,Aristida,adscensionis,Poaceae,annual,C4,grass,0.1,1.8,0.126,0.126,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,3,1,AA,2023,2023-04-12,0,0,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,5.36,31.70008765,4.247811746,4.247811746,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,3,1,AA,2023,2023-09-06,0,0,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,2.45,44.35,6.7767,6.7767,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,3,1,AA,2023,2023-04-12,0,0,ERRO2,Eriogonum,rotundifolium,Polygonaceae,annual,C3,forb,0.01,0.01,0.00485,0.00485,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,3,1,AA,2023,2023-04-12,0,0,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,2.95,0,4.543,4.543,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,3,1,AA,2023,2023-04-12,0,0,DAPU7,Dasyochloa,pulchella,Poaceae,perennial,C4,grass,0.25,0.25,0.296875,0.22625,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,3,1,AA,2023,2023-09-06,0,0,CHCO,Chamaesaracha,coniodes,Solanaceae,perennial,C3,forb,0.05,0.35,0.08245,0.08245,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,3,1,AA,2023,2023-04-12,0,0,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.05,0.25,0.10175,0.10175,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,4,2,RE,2023,2023-04-12,-25,-50,EMPTY,NA,NA,NA,NA,NA,NA,0,0,0,0,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,4,2,RE,2023,2023-09-06,-25,-50,EMPTY,NA,NA,NA,NA,NA,NA,0,0,0,0,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,4,1,RE,2023,2023-04-12,-25,-50,EPTO,Ephedra,torreyana,Ephedraceae,perennial,C3,shrub,8.5,213,55.2415,55.2415,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,4,1,RE,2023,2023-09-06,-25,-50,EPTO,Ephedra,torreyana,Ephedraceae,perennial,C3,shrub,7,133,50.057,50.057,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,5,2,RE,2023,2023-09-06,-25,50,HYFIC,Hymenopappus,filifolius,Asteraceae,perennial,C3,forb,0.1,0.3,0.24857,0.23,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,5,2,RE,2023,2023-09-06,-25,50,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.7,24,4.723171739,4.1242,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,5,1,RE,2023,2023-04-12,-25,50,MAFE,Malacothrix,fendleri,Asteraceae,annual,C3,forb,0.1,0.7,0.0485,0.0485,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,1,RE,2023,2023-09-06,-25,50,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,7.55,126.3,21.42494522,18.3163,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,5,1,RE,2023,2023-09-06,-25,50,STPA4,Stephanomeria,pauciflora,Asteraceae,perennial,C3,forb,0.25,1,0.091,0.091,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.8,8.4,1.056980465,0.8448,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,1,RE,2023,2023-04-12,-25,50,PHCR,Phacelia,crenulata,Hydrophyllaceae,annual,C3,forb,12.2,101,5.917,5.917,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-09-06,-25,50,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,1.15,7.75,4.535052881,3.39595,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,ALMA4,Allium,macropetalum,Liliaceae,perennial,C3,forb,0.1,0.7,0.18755,0.18755,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,OECA10,Oenothera,caespitosa,Onagraceae,perennial,C3,forb,0.6,1.1,1.1253,1.1253,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,0.9,4.2,0.5628,0.5628,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,1,RE,2023,2023-04-12,-25,50,DAPU7,Dasyochloa,pulchella,Poaceae,perennial,C4,grass,0.05,0.1,0.090875,0.04525,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,0.1,0.6,0.2461,0.2461,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,1,RE,2023,2023-04-12,-25,50,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,1,4.2,0.5628,0.5628,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,PHCR,Phacelia,crenulata,Hydrophyllaceae,annual,C3,forb,2.85,17,1.38225,1.38225,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.4,0,0.8224,0.8224,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.07,0.12,0.14021,0.14021,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.35,1.3,0.71225,0.71225,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,1,RE,2023,2023-04-12,-25,50,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.8,38.8,3.355985005,2.9568,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,0.6,3.45,0.9402,0.774,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,MAFE,Malacothrix,fendleri,Asteraceae,annual,C3,forb,0.05,0.05,0.02425,0.02425,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.05,0.1,0.11965,0.11965,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-04-12,-25,50,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,0.2,1.6,0.308,0.308,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,1,RE,2023,2023-04-12,-25,50,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.25,0,0.514,0.514,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,1,RE,2023,2023-04-12,-25,50,GIME,Gilia,mexicana,Polemoniaceae,annual,C3,forb,0.1,0.3,0.0485,0.0485,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,1,RE,2023,2023-04-12,-25,50,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,0.25,3,0.385,0.385,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,5,2,RE,2023,2023-09-06,-25,50,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.1,0.5,0.1462,0.1462,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,5,1,RE,2023,2023-04-12,-25,50,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.1,0.2,0.2035,0.2035,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,3.65,21.58681342,2.892632998,2.892632998,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,PHCR,Phacelia,crenulata,Hydrophyllaceae,annual,C3,forb,2.3,29.95,1.1155,1.1155,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,ERAB2,Eriogonum,abertianum,Polygonaceae,annual,C3,forb,0.22,0.42,0.1067,0.1067,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,CRCR3,Cryptantha,crassisepala,Boraginaceae,annual,C3,forb,0.1,0.1,0.4114,0.4114,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-09-06,-25,0,TECO,Tetraclea,coulteri,Verbenaceae,perennial,C3,forb,1.05,10.2,1.73145,1.73145,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.3,1.4,0.6105,0.6105,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.65,14.3,3.429696411,2.7984,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,HYFIC,Hymenopappus,filifolius,Asteraceae,perennial,C3,forb,0.32,0.92,0.3071696,0.09752,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,ERAB2,Eriogonum,abertianum,Polygonaceae,annual,C3,forb,0.02,0.02,0.0097,0.0097,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-09-06,-25,0,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.01,0.01,0.00642,0.00642,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,SPHA,Sphaeralcea,hastulata,Malvaceae,perennial,C3,forb,0.05,0.1,0.0125,0.0125,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,PHCR,Phacelia,crenulata,Hydrophyllaceae,annual,C3,forb,6.45,84,3.12825,3.12825,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.1,0.5,0.259,0.259,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,OECA10,Oenothera,caespitosa,Onagraceae,perennial,C3,forb,0.21,0.97,0.393855,0.393855,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.35,2.9,0.591221437,0.3696,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,TECO,Tetraclea,coulteri,Verbenaceae,perennial,C3,forb,0.06,0.11,0.11253,0.11253,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,2,RA,2023,2023-09-06,-25,0,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.55,14.45,4.2873,4.2873,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,OECA10,Oenothera,caespitosa,Onagraceae,perennial,C3,forb,0.06,0.37,0.11253,0.11253,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.1,0.5,0.2035,0.2035,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-09-06,-25,0,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.75,9,2.035772524,1.8195,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,LAOCO,Lappula,occidentalis,Boraginaceae,annual,C3,forb,0.01,0.01,0.01104,0.01104,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,2,RA,2023,2023-09-06,-25,0,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.58,14.23,4.232898577,3.83308,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,6,1,RA,2023,2023-04-12,-25,0,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.8,0,1.6448,1.6448,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-09-06,-25,0,PLJA,Pleuraphis,jamesii,Poaceae,perennial,C4,grass,1.1,17.3,2.750025839,2.0977,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,6,2,RA,2023,2023-09-06,-25,0,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.05,0.2,0.0321,0.0321,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.3,0,0.6168,0.6168,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,0.81,4.790498321,0.641926775,0.641926775,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-09-06,-25,0,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,0.1,0.3,0.41296,0.1178,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,SEBA3,Senna,bauhinioides,Fabaceae,perennial,C3,forb,0.01,0.01,0.018755,0.018755,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,CRCR3,Cryptantha,crassisepala,Boraginaceae,annual,C3,forb,0.1,0.1,0.4114,0.4114,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,2,RA,2023,2023-04-12,-25,0,HYFIC,Hymenopappus,filifolius,Asteraceae,perennial,C3,forb,0.04,0.04,0.0344212,0.00424,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,1,6,1,RA,2023,2023-09-06,-25,0,BOBA2,Bouteloua,barbata,Poaceae,annual,C4,grass,0.05,0.2,0.0342,0.0342,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,1,6,1,RA,2023,2023-09-06,-25,0,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,5.2,71.4,14.3832,14.3832,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,GLBI2,Glandularia,bipinnatifida,Verbenaceae,perennial,C3,forb,0.02,0.02,0.03751,0.03751,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,2,AE,2023,2023-09-06,0,50,BOBA2,Bouteloua,barbata,Poaceae,annual,C4,grass,0.43,2.58,0.29412,0.29412,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,2,AE,2023,2023-09-06,0,50,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,0.8,6.2,0.41584,0.5904,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,2,AE,2023,2023-09-06,0,50,SEBA3,Senna,bauhinioides,Fabaceae,perennial,C3,forb,0.1,0.3,0.1649,0.1649,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,2,AE,2023,2023-09-06,0,50,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.58,68.07,7.262073944,6.25908,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,2,AE,2023,2023-09-06,0,50,ARAD,Aristida,adscensionis,Poaceae,annual,C4,grass,0.1,1.7,0.119,0.119,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,OECA10,Oenothera,caespitosa,Onagraceae,perennial,C3,forb,1.05,5.4,1.969275,1.969275,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,2,AE,2023,2023-04-12,0,50,SPHA,Sphaeralcea,hastulata,Malvaceae,perennial,C3,forb,0.25,3.5,0.4375,0.4375,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-09-06,0,50,MUSQ3,Munroa,squarrosa,Poaceae,annual,C4,grass,0.01,0.01,0.00911,0.00911,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,1,AE,2023,2023-09-06,0,50,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.25,1.75,1.00825,1.00825,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,2,AE,2023,2023-09-06,0,50,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,8.8,202.4,24.3408,24.3408,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,1,AE,2023,2023-09-06,0,50,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,8.61,143.64,23.81526,23.81526,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,1,AE,2023,2023-09-06,0,50,BOBA2,Bouteloua,barbata,Poaceae,annual,C4,grass,0.81,6.66,0.55404,0.55404,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,2,AE,2023,2023-04-12,0,50,CRCR3,Cryptantha,crassisepala,Boraginaceae,annual,C3,forb,1,4.05,4.114,4.114,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,DAPU7,Dasyochloa,pulchella,Poaceae,perennial,C4,grass,0.25,1,0.244375,0.22625,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.02,0.06,0.08066,0.08066,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-09-06,0,50,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.05,0.25,0.0321,0.0321,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,2,AE,2023,2023-04-12,0,50,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,3.27,37.56,3.727962226,3.45312,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,10.31,60.97535517,8.170697593,8.170697593,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,2,AE,2023,2023-09-06,0,50,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.2,0.20165,0.20165,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,CRCR3,Cryptantha,crassisepala,Boraginaceae,annual,C3,forb,0.5,3.75,2.057,2.057,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,2,AE,2023,2023-04-12,0,50,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,3.3,0,6.7848,6.7848,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,0.1,0.8,0.2461,0.2461,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,MAFE,Malacothrix,fendleri,Asteraceae,annual,C3,forb,0.26,2.03,0.1261,0.1261,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.3,0,2.6728,2.6728,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,2,AE,2023,2023-04-12,0,50,DEPI,Descurainia,pinnata,Brassicaceae,perennial,C3,forb,1.3,33.2,2.43815,2.43815,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,2,AE,2023,2023-04-12,0,50,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,4.49,26.55473761,3.558334839,3.558334839,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,2,AE,2023,2023-04-12,0,50,OECA10,Oenothera,caespitosa,Onagraceae,perennial,C3,forb,3.75,27.75,7.033125,7.033125,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,2,AE,2023,2023-04-12,0,50,DAPU7,Dasyochloa,pulchella,Poaceae,perennial,C4,grass,0.13,0.66,0.204775,0.11765,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-09-06,0,50,ARPU9,Aristida,purpurea,Poaceae,perennial,C4,grass,0.06,1,0.31212,0.31212,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,1,AE,2023,2023-09-06,0,50,MILI3,Mirabilis,linearis,Nyctaginaceae,perennial,C3,forb,1.5,44.5,0.8835,0.8835,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,1,AE,2023,2023-09-06,0,50,ARAD,Aristida,adscensionis,Poaceae,annual,C4,grass,0.1,2.1,0.147,0.147,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,2,AE,2023,2023-09-06,0,50,MUSQ3,Munroa,squarrosa,Poaceae,annual,C4,grass,0.1,0.3,0.0911,0.0911,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,2,AE,2023,2023-09-06,0,50,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.3,3.4,0.13665,0.13665,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,MELE2,Melampodium,leucanthum,Asteraceae,perennial,C3,forb,0.1,0.8,0.3596,0.3596,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,2,AE,2023,2023-04-12,0,50,CYACF,Cymopterus,acaulis,Apiaceae,perennial,C3,forb,0.05,0.15,0.093775,0.093775,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-04-12,0,50,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.6,23.7,3.148980992,2.7456,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,10,1,AE,2023,2023-09-06,0,50,KAHI,Kallstroemia,hirsutissima,Zygophyllaceae,annual,C4,forb,0.05,0.15,0.04425,0.04425,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,10,2,AE,2023,2023-04-12,0,50,GASUN,Gaura,suffulta,Onagraceae,annual,C3,forb,0.02,0.08,0.0097,0.0097,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,11,1,AE,2023,2023-09-06,0,-50,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.35,11.35,3.7341,3.7341,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,11,1,AE,2023,2023-04-12,0,-50,ERAB2,Eriogonum,abertianum,Polygonaceae,annual,C3,forb,0.15,0.4,0.07275,0.07275,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,11,1,AE,2023,2023-09-06,0,-50,TECO,Tetraclea,coulteri,Verbenaceae,perennial,C3,forb,0.05,0.1,0.08245,0.08245,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,11,1,AE,2023,2023-04-12,0,-50,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.1,0.4,0.0823518,0.1869,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,11,2,AE,2023,2023-04-12,0,-50,PHCR,Phacelia,crenulata,Hydrophyllaceae,annual,C3,forb,1.45,10.5,0.70325,0.70325,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,11,2,AE,2023,2023-04-12,0,-50,OECA10,Oenothera,caespitosa,Onagraceae,perennial,C3,forb,0.1,0.3,0.18755,0.18755,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,11,1,AE,2023,2023-04-12,0,-50,CHCO2,Chamaesaracha,coronopus,Solanaceae,perennial,C3,forb,0.06,0.11,0.0055,0.0055,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,11,2,AE,2023,2023-04-12,0,-50,ERAB2,Eriogonum,abertianum,Polygonaceae,annual,C3,forb,0.1,0.2,0.0485,0.0485,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,11,2,AE,2023,2023-09-06,0,-50,CHCO,Chamaesaracha,coniodes,Solanaceae,perennial,C3,forb,1,8,1.649,1.649,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,11,1,AE,2023,2023-04-12,0,-50,OECA10,Oenothera,caespitosa,Onagraceae,perennial,C3,forb,0.26,0.51,0.48763,0.48763,BlueGrama,50,52.5,1464.498,0.311092956
meanvar_blue,2,11,2,AE,2023,2023-09-06,0,-50,DAPU7,Dasyochloa,pulchella,Poaceae,perennial,C4,grass,0.07,0.12,0.509192968,0.175,BlueGrama,50,89.4,4757.3235,0.611435638
meanvar_blue,2,11,2,AE,2023,2023-09-06,0,-50,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,0.02,0.02,0.36914400000000003,0.02356,BlueGrama,50,89.4,4757.3235,0.611435638
