site,block,plot,quad,treatment,year,season,collection_date,mean_trt,var_trt,species,obs,cover,height,count,field_comments,qaqc_comments,field_sheet_name,collector,quadID
meanvar_blue,4,20,2,AE,2021,3,2021-09-13,0,50,CHSES,5,1,NA,1,NA,NA,npp_meanvar.09.13.21.jmcb.csv,JMC,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,20,2,AE,2021,3,2021-09-13,0,50,GRCL,1,2.5,9,1,NA,NA,npp_meanvar.09.13.21.jmcb.csv,JMC,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,20,2,AE,2021,3,2021-09-13,0,50,SATR12,3,1.5,32,1,NA,NA,npp_meanvar.09.13.21.jmcb.csv,JMC,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,20,2,AE,2021,3,2021-09-13,0,50,SATR12,4,0.25,18,1,NA,NA,npp_meanvar.09.13.21.jmcb.csv,JMC,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,20,2,AE,2021,3,2021-09-13,0,50,SATR12,5,2,33,1,NA,NA,npp_meanvar.09.13.21.jmcb.csv,JMC,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,20,2,AE,2021,3,2021-09-13,0,50,SATR12,6,1,31,1,NA,NA,npp_meanvar.09.13.21.jmcb.csv,JMC,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,20,2,AE,2021,3,2021-09-13,0,50,SATR12,7,0.75,31,4,NA,NA,npp_meanvar.09.13.21.jmcb.csv,JMC,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,20,2,AE,2021,3,2021-09-13,0,50,CHSES,3,0.5,NA,6,NA,NA,npp_meanvar.09.13.21.jmcb.csv,JMC,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,20,2,AE,2021,3,2021-09-13,0,50,CHSES,4,0.25,NA,8,NA,NA,npp_meanvar.09.13.21.jmcb.csv,JMC,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,20,2,AE,2021,2,2021-04-05,0,50,GRCL,1,1.5,9,1,NA,NA,npp_meanvar.04.05.21.jemb.csv,JEM,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,20,2,AE,2021,3,2021-09-13,0,50,SATR12,8,0.25,23,1,NA,NA,npp_meanvar.09.13.21.jmcb.csv,JMC,meanvar_blue-NA-20-2-NA-NA-AE
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,BOGR2,6,1,26,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,BOGR2,7,0.5,20,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,BOGR2,4,1,21,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,BOGR2,5,1,12,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,8,1,31,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,9,0.25,22,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,BOGR2,8,4.5,29,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,2,2021-04-05,0,0,BOGR2,1,2.5,8,1,NA,NA,npp_meanvar.04.05.21.skrb.csv,SKR,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,2,2021-04-05,0,0,BOGR2,1,0.25,5,7,NA,NA,npp_meanvar.04.05.21.skrb.csv,SKR,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,2,2021-04-05,0,0,BOGR2,2,0.5,6,4,NA,NA,npp_meanvar.04.05.21.skrb.csv,SKR,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,2,2021-04-05,0,0,BOGR2,3,1,6,6,NA,NA,npp_meanvar.04.05.21.skrb.csv,SKR,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,BOGR2,1,1,19,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,BOGR2,2,2,23,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,BOGR2,3,0.5,15,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,BOGR2,2,0.5,20,3,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,BOGR2,3,2,24,2,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,BOGR2,4,1.5,27,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,CHSE7,1,0.25,NA,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,CHSE7,2,0.5,NA,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,CHSES,1,0.05,NA,2,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,CHSES,2,0.1,NA,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,CHSES,3,0.5,NA,4,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,CHSES,4,0.25,NA,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,KAPA,1,1.5,21,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,1,0.25,5,2,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,2,0.5,11,2,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,3,0.25,18,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,4,0.1,6,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,5,0.25,16,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,6,1,13,3,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,7,0.1,7,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,8,0.75,13,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,9,0.25,9,3,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,10,0.5,7,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,11,0.5,17,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,12,0.25,12,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,2,2021-04-05,0,0,BOGR2,2,3,6,1,NA,NA,npp_meanvar.04.05.21.skrb.csv,SKR,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,2,2021-04-05,0,0,BOGR2,3,2,7,1,NA,NA,npp_meanvar.04.05.21.skrb.csv,SKR,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,2,2021-04-05,0,0,BOGR2,4,0.5,6,4,NA,NA,npp_meanvar.04.05.21.skrb.csv,SKR,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,2,2021-04-05,0,0,BOGR2,5,0.25,6,2,NA,NA,npp_meanvar.04.05.21.skrb.csv,SKR,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,7,4,42,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,CHSES,5,0.05,NA,4,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,10,2,36,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,11,0.5,17,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,12,0.25,20,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,13,0.5,20,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,14,1,24,2,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,15,0.1,14,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,16,1.5,21,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SPORO,1,0.25,7,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,BOBA2,1,0.05,4,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,ASFE2,1,0.05,2,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,BOER4,1,0.75,NA,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,BOGR2,1,2,28,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,BOGR2,6,1.5,25,2,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,EUEX4,1,0.25,10,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,KAPA,1,1,23,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,BOGR2,5,0.5,24,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,CHSE7,1,0.5,NA,2,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,BOGR2,7,1.5,30,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,BOGR2,8,0.5,11,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,BOGR2,9,1,20,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,CHSES,4,0.25,NA,8,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,CHSES,1,0.5,NA,9,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,CHSES,2,1,NA,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,CHSES,3,0.1,NA,7,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,KAPA,2,0.1,15,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,KAPA,3,2,24,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,KAPA,4,0.5,20,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,KAPA,5,0.75,18,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,1,3,32,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,2,1,27,2,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,3,1,33,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,2,AA,2021,3,2021-09-13,0,0,SATR12,13,0.5,13,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-2-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,5,0.5,22,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,6,5,34,1,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,21,1,AA,2021,3,2021-09-13,0,0,SATR12,4,3,31,2,NA,NA,npp_meanvar.09.13.21.lebb.csv,LEB,meanvar_blue-NA-21-1-NA-NA-AA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,BOGR2,3,0.1,14,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,BOGR2,4,0.05,5,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,CHLA10,1,1.5,NA,2,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,SATR12,3,0.1,5,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,SATR12,4,1,12,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,SATR12,5,0.1,9,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,BOGR2,2,1,12,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,CHSES,2,0.01,NA,2,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,CHSES,3,0.05,NA,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,EUEX4,1,0.1,9,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,EUEX4,2,0.05,10,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,EUEX4,3,0.25,12,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,EUEX4,4,0.05,6,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,MUAR2,1,0.25,9,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,SATR12,1,0.25,10,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,SATR12,2,0.1,9,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,SATR12,1,3,24,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,SATR12,1,13,38,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,SATR12,2,2,30,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,SPORO,1,0.01,7,2,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,SPORO,2,0.01,8,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,SPPO6,1,0.01,2,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,BOER4,1,10,NA,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,BOER4,2,1.5,NA,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,BOGR2,1,2,18,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,2,2021-04-05,-25,0,BOER4,1,5,NA,1,NA,NA,npp_meanvar.04.05.21.tjob.csv,TJO,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,2,2021-04-05,-25,0,BOGR2,1,0.05,8,1,NA,NA,npp_meanvar.04.05.21.tjob.csv,TJO,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,2,2021-04-05,-25,0,BOGR2,2,1,6,1,NA,NA,npp_meanvar.04.05.21.tjob.csv,TJO,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,2,2021-04-05,-25,0,BOGR2,3,0.05,4,5,NA,NA,npp_meanvar.04.05.21.tjob.csv,TJO,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,CHSE7,1,0.05,NA,2,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,CHSE7,2,0.01,NA,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,CHSE7,3,0.25,NA,2,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,CHSE7,4,0.1,NA,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,2,RA,2021,3,2021-09-13,-25,0,CHSES,1,0.1,NA,2,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-2-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,ASFE2,1,0.1,9,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,BOER4,1,2,NA,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,BOER4,2,3,NA,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,BOER4,3,6,NA,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,BOGR2,1,1,30,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,BOGR2,2,0.25,18,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,BOGR2,3,0.5,20,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,BOGR2,4,0.5,14,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,BOGR2,5,0.25,20,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,CHCO2,1,4,15,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,CHSE7,1,0.05,NA,4,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
meanvar_blue,4,22,1,RA,2021,3,2021-09-13,-25,0,CHSE7,2,0.25,NA,1,NA,NA,npp_meanvar.09.13.21.agxb.csv,AG,meanvar_blue-NA-22-1-NA-NA-RA
