TP_ID,Add_Year,Plot,Species,Germ_date,Last_Obs,Death_date,Surv_days,Status
202128BLACKSW1E,2021,28,BLACK,2021-07-26,2022-08-12,2022-08-19,389,1
202128BLACKSW1G,2021,28,BLACK,2021-07-26,2021-10-02,2021-10-09,75,1
202128BLACKSW2D,2021,28,BLACK,2021-07-26,2023-08-10,2023-08-17,752,1
202128BLACKSW2E,2021,28,BLACK,2021-07-26,2021-08-24,2021-08-31,36,1
202128BLACKSW2G,2021,28,BLACK,2021-07-26,2022-10-12,2022-10-19,450,1
202128BLACKSW3B,2021,28,BLACK,2021-07-26,2023-02-06,2023-02-13,567,1
202128BLACKSW3D,2021,28,BLACK,2021-07-26,2023-08-10,2023-08-17,752,1
202128BLACKSW3G,2021,28,BLACK,2021-10-02,2021-10-02,2021-10-09,7,1
202128BLACKSW3I,2021,28,BLACK,2021-07-26,2022-04-30,2022-05-07,285,1
202128BLACKSW4A,2021,28,BLACK,2021-07-26,2021-08-08,2021-08-15,20,1
202128BLACKSW4B,2021,28,BLACK,2021-07-26,2023-07-07,2023-07-14,718,1
202128BLACKSW4D,2021,28,BLACK,2021-07-26,2022-04-30,2022-05-07,285,1
202128BLACKSW4F,2021,28,BLACK,2021-07-26,2021-07-26,2021-08-02,7,1
202128BLACKSW4G,2021,28,BLACK,2021-07-26,2022-07-05,2022-07-12,351,1
202128BLACKSW4H,2021,28,BLACK,2021-07-26,2023-02-06,2023-02-13,567,1
202128BLACKSW4I,2021,28,BLACK,2021-07-26,2021-08-08,2021-08-15,20,1
202129BLUENE2A,2021,29,BLUE,2023-08-30,2024-04-03,2024-04-10,224,1
202129BLACKNE1I,2021,29,BLACK,2021-08-08,2024-02-06,2024-02-13,919,1
202129BLACKNE1J,2021,29,BLACK,2024-04-03,2024-04-03,2024-04-10,7,1
202129BLACKSW1B,2021,29,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202129BLACKSW1C,2021,29,BLACK,2021-07-26,2021-10-18,2021-10-25,91,1
202129BLACKSW1G,2021,29,BLACK,2021-07-26,2022-04-30,2022-05-07,285,1
202129BLACKSW1J,2021,29,BLACK,2021-07-26,2022-04-30,2022-05-07,285,1
202129BLACKSW2A,2021,29,BLACK,2021-07-26,2022-04-30,2022-05-07,285,1
202129BLACKSW2D,2021,29,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
202129BLACKSW2J,2021,29,BLACK,2021-07-26,2021-09-16,2021-09-23,59,1
202129BLACKSW4C,2021,29,BLACK,2021-07-26,2022-04-30,2022-05-07,285,1
202129BLACKSW4G,2021,29,BLACK,2021-07-26,2021-10-02,2021-10-09,75,1
202129BLACKSW4H,2021,29,BLACK,2021-07-26,2021-08-08,2021-08-15,20,1
202129BLUESW1A,2021,29,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202129BLUESW1C,2021,29,BLUE,2021-07-26,2021-12-01,2021-12-08,135,1
202129BLUESW2J,2021,29,BLUE,2021-07-26,2021-10-02,2021-10-09,75,1
202129BLUESW3C,2021,29,BLUE,2022-04-30,2022-07-05,2022-07-12,73,1
202129BLUESW3G,2021,29,BLUE,2021-07-26,2021-07-26,2021-08-02,7,1
202129BLUESW4A,2021,29,BLUE,2021-07-26,2022-04-30,2022-05-07,285,1
202129BLUESW4H,2021,29,BLUE,2021-07-26,2022-04-30,2022-05-07,285,1
202129BLUESW5I,2021,29,BLUE,2021-07-26,2022-04-30,2022-05-07,285,1
202130BLACKNE1D,2021,30,BLACK,2022-08-12,2022-08-12,2022-08-19,7,1
202130BLACKNE2G,2021,30,BLACK,2021-08-08,2022-07-05,2022-07-12,338,1
202130BLACKNE3B,2021,30,BLACK,2021-08-24,2021-10-18,2021-10-25,62,1
202130BLACKNE3D,2021,30,BLACK,2022-08-01,2024-04-03,2024-04-10,618,1
202130BLACKNE3J,2021,30,BLACK,2022-04-30,2022-04-30,2022-05-07,7,1
202130BLACKNE4D,2021,30,BLACK,2022-11-21,2022-11-21,2022-11-28,7,1
202130BLACKNE4F,2021,30,BLACK,2021-08-24,2021-08-24,2021-08-31,7,1
202130BLUENE2H,2021,30,BLUE,2022-04-30,2022-04-30,2022-05-07,7,1
202130BLUENE2J,2021,30,BLUE,2022-04-30,2022-04-30,2022-05-07,7,1
202130BLUENE3D,2021,30,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
202130BLUENE4C,2021,30,BLUE,2022-04-30,2022-04-30,2022-05-07,7,1
202130BLUENE4I,2021,30,BLUE,2022-04-30,2022-04-30,2022-05-07,7,1
202130BLUENE5J,2021,30,BLUE,2021-08-24,2021-10-02,2021-10-09,46,1
202130BLUESW1B,2021,30,BLUE,2022-08-12,2022-08-12,2022-08-19,7,1
202130BLUESW1D,2021,30,BLUE,2021-07-26,2021-11-01,2021-11-08,105,1
202130BLUESW1F,2021,30,BLUE,2024-04-03,2024-04-03,2024-04-10,7,1
202130BLUESW1I,2021,30,BLUE,2021-10-02,2021-10-02,2021-10-09,7,1
202130BLUESW1J,2021,30,BLUE,2021-10-02,2021-10-02,2021-10-09,7,1
202130BLUESW2B,2021,30,BLUE,2022-08-12,2022-08-12,2022-08-19,7,1
202130BLUESW2G,2021,30,BLUE,2021-07-26,2021-09-16,2021-09-23,59,1
202130BLUESW2H,2021,30,BLUE,2022-07-19,2023-08-10,2023-08-17,394,1
202130BLUESW2I,2021,30,BLUE,2021-08-08,2021-11-01,2021-11-08,92,1
202130BLUESW2J,2021,30,BLUE,2021-07-26,2021-11-01,2021-11-08,105,1
202130BLUESW3C,2021,30,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
202130BLUESW4C,2021,30,BLUE,2021-07-26,2021-11-01,2021-11-08,105,1
202130BLUESW4D,2021,30,BLUE,2022-08-12,2023-02-06,2023-02-13,185,1
202130BLUESW4E,2021,30,BLUE,2021-07-26,2021-11-01,2021-11-08,105,1
202130BLUESW4I,2021,30,BLUE,2021-07-26,2021-10-18,2021-10-25,91,1
202130BLUESW5D,2021,30,BLUE,2021-07-26,2021-07-26,2021-08-02,7,1
202130BLUESW5I,2021,30,BLUE,2021-07-26,2021-10-18,2021-10-25,91,1
202130BLACKSW1C,2021,30,BLACK,2022-07-05,2023-08-10,2023-08-17,408,1
202130BLACKSW1E,2021,30,BLACK,2022-11-21,2022-11-21,2022-11-28,7,1
202130BLACKSW1F,2021,30,BLACK,2022-07-05,2023-08-10,2023-08-17,408,1
202130BLACKSW2A,2021,30,BLACK,2023-02-06,2023-02-06,2023-02-13,7,1
202130BLACKSW2B,2021,30,BLACK,2023-02-06,2023-02-06,2023-02-13,7,1
202130BLACKSW2C,2021,30,BLACK,2021-07-26,2021-07-26,2021-08-02,7,1
202130BLACKSW2G,2021,30,BLACK,2022-04-30,2022-04-30,2022-05-07,7,1
202130BLACKSW2I,2021,30,BLACK,2021-10-18,2021-11-01,2021-11-08,21,1
202130BLACKSW2J,2021,30,BLACK,2021-10-18,2021-11-01,2021-11-08,21,1
202130BLACKSW3A,2021,30,BLACK,2021-07-26,2021-07-26,2021-08-02,7,1
202130BLACKSW3I,2021,30,BLACK,2021-07-26,2021-10-02,2021-10-09,75,1
202130BLACKSW3J,2021,30,BLACK,2021-07-26,2021-10-02,2021-10-09,75,1
202130BLACKSW4A,2021,30,BLACK,2021-07-26,2021-11-01,2021-11-08,105,1
202130BLACKSW4B,2021,30,BLACK,2021-07-26,2021-11-01,2021-11-08,105,1
202130BLACKSW4E,2021,30,BLACK,2021-07-26,2021-10-02,2021-10-09,75,1
202130BLACKSW4H,2021,30,BLACK,2021-07-26,2021-11-01,2021-11-08,105,1
20221BLACKNE2E,2022,1,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20221BLACKNE2H,2022,1,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20221BLUENE1H,2022,1,BLUE,2023-08-10,2023-08-10,2023-08-17,7,1
20221BLUENE1J,2022,1,BLUE,2023-04-03,2023-08-10,2023-08-17,136,1
20221BLUENE5C,2022,1,BLUE,2022-08-31,2022-08-31,2022-09-07,7,1
20222BLACKNE1E,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKNE1J,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKNE2E,2022,2,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20222BLACKNE2H,2022,2,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20222BLACKNE2J,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKNE3C,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKNE3E,2022,2,BLACK,2022-07-05,2023-02-06,2023-02-13,223,1
20222BLACKNE3I,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKNE3J,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKNE4D,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKNE4F,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKNE4G,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLUENE2D,2022,2,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLUENE2E,2022,2,BLUE,2022-07-05,2023-06-02,2023-06-09,339,1
20222BLUENE3I,2022,2,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLUENE5G,2022,2,BLUE,2022-07-05,2023-08-10,2023-08-17,408,1
20222BLUENE5J,2022,2,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLUESW2G,2022,2,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLUESW3A,2022,2,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLUESW4B,2022,2,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20222BLUESW4H,2022,2,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLUESW5G,2022,2,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20222BLUESW5J,2022,2,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKSW1A,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKSW1F,2022,2,BLACK,2022-07-19,2022-08-31,2022-09-07,50,1
20222BLACKSW1G,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKSW2D,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKSW2E,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKSW2F,2022,2,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20222BLACKSW2G,2022,2,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20222BLACKSW3A,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKSW3H,2022,2,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20222BLACKSW4I,2022,2,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20223BLUENE3A,2022,3,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20223BLACKNE1A,2022,3,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20223BLACKNE1F,2022,3,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20223BLACKNE1H,2022,3,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20223BLACKNE2A,2022,3,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20223BLACKNE2E,2022,3,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20223BLACKNE2G,2022,3,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20223BLACKNE2H,2022,3,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20223BLACKNE3E,2022,3,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20223BLACKNE4D,2022,3,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20223BLACKNE4J,2022,3,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20223BLACKSW1D,2022,3,BLACK,2022-07-19,2022-09-12,2022-09-19,62,1
20224BLUENE1A,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUENE1D,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUENE1H,2022,4,BLUE,2022-10-12,2022-10-12,2022-10-19,7,1
20224BLUENE1I,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUENE3C,2022,4,BLUE,2023-06-02,2023-08-30,2023-09-06,96,1
20224BLUENE3D,2022,4,BLUE,2022-08-12,2023-05-01,2023-05-08,269,1
20224BLUENE3E,2022,4,BLUE,2022-07-05,2023-07-07,2023-07-14,374,1
20224BLUENE3F,2022,4,BLUE,2022-08-12,2023-05-01,2023-05-08,269,1
20224BLUENE3G,2022,4,BLUE,2022-07-19,2022-08-01,2022-08-08,20,1
20224BLUENE3J,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUENE4A,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUENE4B,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUENE4G,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUENE5B,2022,4,BLUE,2024-03-06,2024-03-06,2024-03-13,7,1
20224BLACKNE1H,2022,4,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLACKNE2C,2022,4,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLACKNE3D,2022,4,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLACKNE3E,2022,4,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLACKNE3F,2022,4,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLACKNE4A,2022,4,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLACKSW1J,2022,4,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
20224BLACKSW2A,2022,4,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
20224BLACKSW3I,2022,4,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLACKSW4B,2022,4,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUESW2E,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUESW3F,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUESW3H,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUESW3J,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUESW4E,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20224BLUESW5D,2022,4,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20225BLACKNE1I,2022,5,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20225BLACKNE2C,2022,5,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLACKNE2D,2022,5,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
20225BLACKNE2E,2022,5,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLACKNE2I,2022,5,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLACKNE3A,2022,5,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20225BLACKNE3C,2022,5,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20225BLACKNE3E,2022,5,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLACKNE3G,2022,5,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20225BLACKNE3I,2022,5,BLACK,2022-08-01,2022-08-12,2022-08-19,18,1
20225BLACKNE4C,2022,5,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLACKNE4E,2022,5,BLACK,2022-07-05,2022-08-12,2022-08-19,45,1
20225BLACKNE4G,2022,5,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLACKNE4I,2022,5,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLACKNE4J,2022,5,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLUENE1B,2022,5,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
20225BLUENE1C,2022,5,BLUE,2022-07-05,2022-08-12,2022-08-19,45,1
20225BLUENE1D,2022,5,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
20225BLUENE1F,2022,5,BLUE,2022-07-05,2023-06-02,2023-06-09,339,1
20225BLUENE2A,2022,5,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLUENE2D,2022,5,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
20225BLUENE2F,2022,5,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLUENE2G,2022,5,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
20225BLUENE3A,2022,5,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLUENE3C,2022,5,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20225BLUENE3E,2022,5,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLUENE3F,2022,5,BLUE,2022-07-05,2022-08-12,2022-08-19,45,1
20225BLUENE3G,2022,5,BLUE,2022-07-19,2022-09-12,2022-09-19,62,1
20225BLUENE3H,2022,5,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLUENE3J,2022,5,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
20225BLUENE4H,2022,5,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
20225BLUENE4J,2022,5,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
20225BLUENE5D,2022,5,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLUENE5E,2022,5,BLUE,2022-07-05,2022-08-12,2022-08-19,45,1
20225BLUENE5F,2022,5,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
20225BLUENE5G,2022,5,BLUE,2022-07-05,2023-07-07,2023-07-14,374,1
20225BLUENE5H,2022,5,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
20225BLUENE5I,2022,5,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLUENE5J,2022,5,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLACKSW2C,2022,5,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20225BLACKSW2F,2022,5,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLACKSW3G,2022,5,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20225BLUESW2D,2022,5,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20225BLUESW3B,2022,5,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20225BLUESW3D,2022,5,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20225BLUESW3J,2022,5,BLUE,2024-04-03,2024-04-03,2024-04-10,7,0
20225BLUESW4B,2022,5,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
20225BLUESW4D,2022,5,BLUE,2022-08-12,2022-08-12,2022-08-19,7,1
20225BLUESW4E,2022,5,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
20225BLUESW5B,2022,5,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20225BLUESW5E,2022,5,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20226BLUENE2I,2022,6,BLUE,2022-07-19,2023-06-02,2023-06-09,325,1
20226BLUENE3A,2022,6,BLUE,2022-07-19,2022-09-12,2022-09-19,62,1
20226BLUENE3E,2022,6,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20226BLUENE3G,2022,6,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20226BLUENE4J,2022,6,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20226BLUENE5B,2022,6,BLUE,2022-07-19,2023-08-30,2023-09-06,414,1
20226BLUENE5G,2022,6,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
20226BLUENE5J,2022,6,BLUE,2022-08-31,2023-06-02,2023-06-09,282,1
20226BLACKSW1A,2022,6,BLACK,2023-02-06,2023-02-06,2023-02-13,7,1
20226BLACKSW1J,2022,6,BLACK,2022-07-19,2024-04-03,2024-04-10,631,0
20226BLACKSW2A,2022,6,BLACK,2022-07-19,2024-04-03,2024-04-10,631,0
20226BLACKSW4B,2022,6,BLACK,2022-07-19,2022-07-19,2022-07-26,7,1
20226BLUESW2E,2022,6,BLUE,2022-07-19,2022-08-12,2022-08-19,31,1
20226BLUESW3J,2022,6,BLUE,2022-07-19,2023-08-30,2023-09-06,414,1
20226BLUESW4E,2022,6,BLUE,2022-07-19,2023-08-30,2023-09-06,414,1
20226BLUESW5D,2022,6,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
20227BLUENE1I,2022,7,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20227BLUENE2D,2022,7,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20227BLUENE2G,2022,7,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20227BLUENE3B,2022,7,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20227BLUENE3G,2022,7,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20227BLUENE4G,2022,7,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
20227BLACKNE1D,2022,7,BLACK,2022-07-05,2022-08-12,2022-08-19,45,1
20227BLACKNE1J,2022,7,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20227BLACKNE2C,2022,7,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20227BLACKNE4J,2022,7,BLACK,2022-07-05,2022-07-05,2022-07-12,7,1
20227BLACKSW1F,2022,7,BLACK,2023-03-09,2023-07-07,2023-07-14,127,1
20228BLUENE1C,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUENE1D,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUENE1F,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUENE1J,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUENE3C,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUENE4F,2022,8,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
20228BLUENE5D,2022,8,BLUE,2022-07-05,2023-06-02,2023-06-09,339,1
20228BLUENE5J,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKNE1G,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKNE1H,2022,8,BLACK,2024-04-03,2024-04-03,2024-04-10,7,0
20228BLACKNE1I,2022,8,BLACK,2022-07-19,2024-04-03,2024-04-10,631,0
20228BLACKNE2H,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKNE2J,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKNE3B,2022,8,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
20228BLACKNE3C,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKNE3H,2022,8,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20228BLACKNE4A,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKNE4G,2022,8,BLACK,2022-07-05,2022-07-19,2022-07-26,21,1
20228BLACKNE4I,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKSW1B,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKSW1D,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKSW1H,2022,8,BLACK,2022-07-05,2023-06-02,2023-06-09,339,1
20228BLACKSW1I,2022,8,BLACK,2022-07-05,2023-08-30,2023-09-06,428,1
20228BLACKSW1J,2022,8,BLACK,2022-07-05,2022-09-12,2022-09-19,76,1
20228BLACKSW2B,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKSW2E,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKSW2H,2022,8,BLACK,2022-07-05,2022-09-12,2022-09-19,76,1
20228BLACKSW2I,2022,8,BLACK,2022-07-05,2022-08-12,2022-08-19,45,1
20228BLACKSW2J,2022,8,BLACK,2022-07-05,2024-03-06,2024-03-13,617,1
20228BLACKSW3C,2022,8,BLACK,2024-04-03,2024-04-03,2024-04-10,7,0
20228BLACKSW3F,2022,8,BLACK,2022-07-05,2022-09-12,2022-09-19,76,1
20228BLACKSW3I,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKSW3J,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLACKSW4C,2022,8,BLACK,2022-07-05,2022-10-12,2022-10-19,106,1
20228BLACKSW4D,2022,8,BLACK,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUESW1B,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUESW1D,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUESW1G,2022,8,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
20228BLUESW1I,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUESW2B,2022,8,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
20228BLUESW2E,2022,8,BLUE,2022-07-05,2023-06-02,2023-06-09,339,1
20228BLUESW2F,2022,8,BLUE,2022-07-05,2022-07-19,2022-07-26,21,1
20228BLUESW2G,2022,8,BLUE,2022-07-05,2023-06-02,2023-06-09,339,1
20228BLUESW2H,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUESW3E,2022,8,BLUE,2022-07-19,2022-07-19,2022-07-26,7,1
20228BLUESW3F,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUESW3I,2022,8,BLUE,2022-07-05,2023-06-02,2023-06-09,339,1
20228BLUESW4B,2022,8,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
20228BLUESW4C,2022,8,BLUE,2022-07-05,2023-06-02,2023-06-09,339,1
20228BLUESW4D,2022,8,BLUE,2022-07-05,2023-02-06,2023-02-13,223,1
20228BLUESW4F,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUESW4H,2022,8,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20228BLUESW4I,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUESW5B,2022,8,BLUE,2022-07-05,2022-09-12,2022-09-19,76,1
20228BLUESW5C,2022,8,BLUE,2022-07-05,2022-08-12,2022-08-19,45,1
20228BLUESW5D,2022,8,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
20228BLUESW5F,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUESW5G,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20228BLUESW5H,2022,8,BLUE,2022-07-05,2022-07-05,2022-07-12,7,1
20228BLUESW5J,2022,8,BLUE,2022-07-05,2024-04-03,2024-04-10,645,0
20229BLUENE1B,2022,9,BLUE,2022-07-05,2023-07-07,2023-07-14,374,1
20229BLUENE1D,2022,9,BLUE,2022-07-05,2024-03-06,2024-03-13,617,1
20229BLUENE1G,2022,9,BLUE,2022-07-05,2022-08-01,2022-08-08,34,1
20229BLUENE1H,2022,9,BLUE,2022-07-05,2023-08-30,2023-09-06,428,1
20229BLUENE1I,2022,9,BLUE,2022-07-05,2023-02-06,2023-02-13,223,1
